TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	386934	68779	月甲辰朔日有食之晉侯	月甲辰朔日有食之九月
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	386934	166862	月甲辰朔日有食之晉侯	月甲辰朔日有食之六月
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	13	0.8461538461538461	387336	166860	夏四月甲辰朔日有食之秋八月	夏四月甲辰朔日有食之六月振
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	387341	227022	朔日有食之秋八月戊辰	朔日有食之秋八月禮部
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	387341	347501	朔日有食之秋八月戊辰	朔日有食之秋八月帝微
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	387341	558461	朔日有食之秋八月戊辰	朔日有食之是月戊辰夜
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	388771	289539	十六欽定四庫全書皇王	十六欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	388771	485608	十六欽定四庫全書皇王	十六欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	388771	669000	十六欽定四庫全書皇王	十六欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	396727	310414	十七欽定四庫全書皇王	十七欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	396727	502142	十七欽定四庫全書皇王	十七欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	396727	694563	十七欽定四庫全書皇王	十七欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	398074	59791	月甲戌朔日有食之秋郯	月甲戌朔日有食之六月
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	399882	572686	不三世不服其藥夫子之	不三世不服其藥先帝之
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	402322	553638	兄縶左氏以為齊豹殺之	兄縶左氏以為齊豹先儒
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	403430	337842	十八欽定四庫全書皇王	十八欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	403430	523308	十八欽定四庫全書皇王	十八欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	403430	728990	十八欽定四庫全書皇王	十八欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	13	0.8461538461538461	407146	668246	曰誰生厲階至今為梗其王之謂	曰誰生厲階至今為梗體仁之謂
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.9	408643	618299	夏五月乙未朔日有食之	夏五月乙酉朔日有食之
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	411073	365949	十九欽定四庫全書皇王	十九欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	411073	541765	十九欽定四庫全書皇王	十九欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	411073	761736	十九欽定四庫全書皇王	十九欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	424681	199793	十一欽定四庫全書皇王	十一欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	424681	406912	十一欽定四庫全書皇王	十一欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	424681	576652	十一欽定四庫全書皇王	十一欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.9	429359	726489	則失臣臣不密則失身幾	則失臣臣不密則失身請
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	17	0.8235294117647058	430714	67358	聖人之大寳曰位何以守位曰仁何以聚人	聖人之大寳曰位何以守位曰仁是仁乃人
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	431123	218327	十二欽定四庫全書皇王	十二欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	431123	420644	十二欽定四庫全書皇王	十二欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	431123	592248	十二欽定四庫全書皇王	十二欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	438741	229240	十三欽定四庫全書皇王	十三欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	438741	435502	十三欽定四庫全書皇王	十三欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	438741	610781	十三欽定四庫全書皇王	十三欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	15	1.0	444864	395132	夫子之不可及也猶天之不可階而升	夫子之不可及也猶天之不可階而升
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	445798	62755	月丙寅朔日有食之公至	月丙寅朔日有食之十一
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	446029	247272	十四欽定四庫全書皇王	十四欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	446029	451401	十四欽定四庫全書皇王	十四欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	446029	631743	十四欽定四庫全書皇王	十四欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	449544	68781	辰朔日有食之九月滕子	辰朔日有食之九月以鄭
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	454156	265755	十五欽定四庫全書皇王	十五欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	454156	467621	十五欽定四庫全書皇王	十五欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	454156	647238	十五欽定四庫全書皇王	十五欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	454872	93261	名不正則言不順言不順	名不正則言不順亦不足
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	13	0.9230769230769231	454872	366295	名不正則言不順言不順則事不	名不正則言不順言不順則禮不
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	460287	289539	十六欽定四庫全書皇王	十六欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	460287	485608	十六欽定四庫全書皇王	十六欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	460287	669000	十六欽定四庫全書皇王	十六欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	12	0.8333333333333334	464135	403090	子曰吾不與祭如不祭孔子曰	子曰吾不與祭如不祭傳曰神
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	466085	310414	十七欽定四庫全書皇王	十七欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	466085	502142	十七欽定四庫全書皇王	十七欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	466085	694563	十七欽定四庫全書皇王	十七欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	468755	169420	月庚申朔日有食之齊侯	月庚申朔日有食之九月
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	471806	337842	十八欽定四庫全書皇王	十八欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	471806	523308	十八欽定四庫全書皇王	十八欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	471806	728990	十八欽定四庫全書皇王	十八欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	478238	365949	十九欽定四庫全書皇王	十九欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	478238	541765	十九欽定四庫全書皇王	十九欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	478238	761736	十九欽定四庫全書皇王	十九欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	481483	67120	如得其情則哀矜而勿喜	如得其情哀矜勿喜是或
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	1.0	481729	782928	君子之愛人也以徳細人	君子之愛人也以徳細人
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	489525	199793	十一欽定四庫全書皇王	十一欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	489525	406912	十一欽定四庫全書皇王	十一欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	489525	576652	十一欽定四庫全書皇王	十一欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	496023	218327	十二欽定四庫全書皇王	十二欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	496023	420644	十二欽定四庫全書皇王	十二欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	496023	592248	十二欽定四庫全書皇王	十二欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	502441	229240	十三欽定四庫全書皇王	十三欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	502441	435502	十三欽定四庫全書皇王	十三欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	502441	610781	十三欽定四庫全書皇王	十三欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	509525	247272	十四欽定四庫全書皇王	十四欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	509525	451401	十四欽定四庫全書皇王	十四欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	509525	631743	十四欽定四庫全書皇王	十四欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	516291	265755	十五欽定四庫全書皇王	十五欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	516291	467621	十五欽定四庫全書皇王	十五欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	516291	647238	十五欽定四庫全書皇王	十五欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	523248	289539	十六欽定四庫全書皇王	十六欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	523248	485608	十六欽定四庫全書皇王	十六欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	523248	669000	十六欽定四庫全書皇王	十六欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	528113	310414	十七欽定四庫全書皇王	十七欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	528113	502142	十七欽定四庫全書皇王	十七欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	528113	694563	十七欽定四庫全書皇王	十七欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	535053	337842	十八欽定四庫全書皇王	十八欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	535053	523308	十八欽定四庫全書皇王	十八欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	535053	728990	十八欽定四庫全書皇王	十八欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	541364	365949	十九欽定四庫全書皇王	十九欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	541364	541765	十九欽定四庫全書皇王	十九欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	541364	761736	十九欽定四庫全書皇王	十九欽定四庫全書御定
KR2b0038 御定資治通鑑綱目三編-清-張廷玉	10	0.8	541812	438302	賞不當功罰不當罪不祥	賞不當功罰不當罪財用
KR2a0033 遼史-元-托克托	10	0.8	7	1306	欽定四庫全書史部二皇	欽定四庫全書史部一遼
KR2a0033 遼史-元-托克托	10	0.8	7	9804	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	10	0.8	7	74321	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	10	0.8	7	78088	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	10	0.8	7	80689	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	10	0.8	7	83718	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	10	0.8	7	86556	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	10	0.8	7	89764	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	10	0.8	7	92682	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	10	0.8	7	95242	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	10	0.8	7	98690	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	10	0.8	7	101806	欽定四庫全書史部二皇	欽定四庫全書遼史卷二
KR2a0033 遼史-元-托克托	25	1.0	909	4722	月恭校上總纂官臣紀昀臣陸錫熊臣孫士毅總校官臣陸費墀	月恭校上總纂官臣紀昀臣陸錫熊臣孫士毅總校官臣陸費墀
KR2a0033 遼史-元-托克托	10	0.8	9592	147668	周天三百六十五度四分	周天三百六十五度有餘
KR2a0033 遼史-元-托克托	10	0.9	34838	159267	大司徒大司馬大司空齋	大司徒大司馬大司空唐
KR2a0033 遼史-元-托克托	10	0.9	34861	159267	大司徒大司馬大司空以	大司徒大司馬大司空唐
KR2a0033 遼史-元-托克托	11	1.0	61361	189844	車服不繫其夫下王后一等	車服不繫其夫下王后一等
KR2a0033 遼史-元-托克托	10	0.8	66890	80687	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	66890	111734	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	66890	176663	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	66890	295018	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	67095	186192	無念爾祖聿修厥徳永言	無念爾祖聿修厥徳遼史
KR2a0033 遼史-元-托克托	10	0.8	70376	83716	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	70376	203885	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	70376	297186	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.9	73505	51813	卷十三欽定四庫全書皇	卷十三欽定四庫全書遼
KR2a0033 遼史-元-托克托	10	0.8	73506	206617	十三欽定四庫全書皇王	十三欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	78896	149517	十四欽定四庫全書皇王	十四欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	90379	92680	十五欽定四庫全書皇王	十五欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	90379	246089	十五欽定四庫全書皇王	十五欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.9	100394	63798	卷十六欽定四庫全書皇	卷十六欽定四庫全書遼
KR2a0033 遼史-元-托克托	10	0.8	100395	248504	十六欽定四庫全書皇王	十六欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.9	107035	67292	卷十七欽定四庫全書皇	卷十七欽定四庫全書遼
KR2a0033 遼史-元-托克托	10	0.8	107036	128113	十七欽定四庫全書皇王	十七欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.9	113728	71095	卷十八欽定四庫全書皇	卷十八欽定四庫全書遼
KR2a0033 遼史-元-托克托	10	0.8	113729	133253	十八欽定四庫全書皇王	十八欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	113729	253644	十八欽定四庫全書皇王	十八欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.9	120677	74318	卷十九欽定四庫全書皇	卷十九欽定四庫全書遼
KR2a0033 遼史-元-托克托	10	0.8	120678	135841	十九欽定四庫全書皇王	十九欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.9	124451	78085	卷二十欽定四庫全書皇	卷二十欽定四庫全書遼
KR2a0033 遼史-元-托克托	10	0.9	132086	80686	二十一欽定四庫全書皇	二十一欽定四庫全書遼
KR2a0033 遼史-元-托克托	10	0.8	132087	111734	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	132087	176663	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	132087	295018	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	1.0	137066	83714	卷二十二欽定四庫全書	卷二十二欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	137068	203885	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	137068	297186	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	12	0.8333333333333334	142550	86550	卷二十三欽定四庫全書皇王	卷二十三考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	142552	206617	十三欽定四庫全書皇王	十三欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	148153	149517	十四欽定四庫全書皇王	十四欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	1.0	153535	92678	卷二十五欽定四庫全書	卷二十五欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	153537	246089	十五欽定四庫全書皇王	十五欽定四庫全書遼史
KR2a0033 遼史-元-托克托	12	0.8333333333333334	157946	95236	卷二十六欽定四庫全書皇王	卷二十六考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	157948	248504	十六欽定四庫全書皇王	十六欽定四庫全書遼史
KR2a0033 遼史-元-托克托	12	0.8333333333333334	165096	98684	卷二十七欽定四庫全書皇王	卷二十七考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	165098	128113	十七欽定四庫全書皇王	十七欽定四庫全書遼史
KR2a0033 遼史-元-托克托	16	1.0	169895	199287	乃命三后恤功于民伯夷降典折民惟刑	乃命三后恤功于民伯夷降典折民惟刑
KR2a0033 遼史-元-托克托	12	0.8333333333333334	171480	101800	卷二十八欽定四庫全書皇王	卷二十八考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	171482	133253	十八欽定四庫全書皇王	十八欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	171482	253644	十八欽定四庫全書皇王	十八欽定四庫全書遼史
KR2a0033 遼史-元-托克托	12	0.8333333333333334	175489	105621	卷二十九欽定四庫全書皇王	卷二十九考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	175491	135841	十九欽定四庫全書皇王	十九欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	1.0	189584	111732	卷三十一欽定四庫全書	卷三十一欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	189586	176663	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	189586	295018	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	15	1.0	195304	292708	知我者謂我心憂不知我者謂我何求	知我者謂我心憂不知我者謂我何求
KR2a0033 遼史-元-托克托	15	1.0	195343	292708	知我者謂我心憂不知我者謂我何求	知我者謂我心憂不知我者謂我何求
KR2a0033 遼史-元-托克托	15	1.0	195382	292708	知我者謂我心憂不知我者謂我何求	知我者謂我心憂不知我者謂我何求
KR2a0033 遼史-元-托克托	12	0.8333333333333334	196171	114218	卷三十二欽定四庫全書皇王	卷三十二考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	196173	203885	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	196173	297186	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	12	0.8333333333333334	203927	117098	卷三十三欽定四庫全書皇王	卷三十三考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	203929	206617	十三欽定四庫全書皇王	十三欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	205916	295189	豈一朝一夕之故哉凡此	豈一朝一夕之故哉列于
KR2a0033 遼史-元-托克托	10	0.8	210810	250544	不有君子其能國乎春秋	不有君子其能國乎方其
KR2a0033 遼史-元-托克托	12	0.8333333333333334	212536	119217	卷三十四欽定四庫全書皇王	卷三十四考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	212538	149517	十四欽定四庫全書皇王	十四欽定四庫全書遼史
KR2a0033 遼史-元-托克托	12	0.8333333333333334	221166	120703	卷三十五欽定四庫全書皇王	卷三十五考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	221168	246089	十五欽定四庫全書皇王	十五欽定四庫全書遼史
KR2a0033 遼史-元-托克托	12	0.8333333333333334	229644	122972	卷三十六欽定四庫全書皇王	卷三十六考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	229646	248504	十六欽定四庫全書皇王	十六欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	230087	295189	豈一朝一夕之故哉春秋	豈一朝一夕之故哉列于
KR2a0033 遼史-元-托克托	11	1.0	238645	189844	車服不繫其夫下王后一等	車服不繫其夫下王后一等
KR2a0033 遼史-元-托克托	10	1.0	239434	128111	卷三十七欽定四庫全書	卷三十七欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	245827	11052	月辛未朔日有食之王者	月辛未朔日有食之己夘
KR2a0033 遼史-元-托克托	10	0.8	245827	48771	月辛未朔日有食之王者	月辛未朔日有食之壬申
KR2a0033 遼史-元-托克托	10	0.8	245971	11052	月辛未朔日有食之鼓用	月辛未朔日有食之己夘
KR2a0033 遼史-元-托克托	10	0.8	245971	48771	月辛未朔日有食之鼓用	月辛未朔日有食之壬申
KR2a0033 遼史-元-托克托	10	0.8	246161	13470	月癸亥朔日有食之虢人	月癸亥朔日有食之通鑑
KR2a0033 遼史-元-托克托	10	0.8	246503	13470	月癸亥朔日有食之皇王	月癸亥朔日有食之通鑑
KR2a0033 遼史-元-托克托	10	1.0	246515	133251	卷三十八欽定四庫全書	卷三十八欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	246517	253644	十八欽定四庫全書皇王	十八欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.9	255800	135840	三十九欽定四庫全書皇	三十九欽定四庫全書遼
KR2a0033 遼史-元-托克托	10	0.8	261875	23243	月戊申朔日有食之晉侯	月戊申朔日有食之五月
KR2a0033 遼史-元-托克托	10	0.8	262941	23243	月戊申朔日有食之冬晉	月戊申朔日有食之五月
KR2a0033 遼史-元-托克托	10	0.8	264768	62130	元年春正月丁丑宋公薨	元年春正月丁丑朔宋使
KR2a0033 遼史-元-托克托	11	0.8181818181818182	268069	75133	年春正月庚午日有食之召	年春正月甲午朔日有食之
KR2a0033 遼史-元-托克托	12	0.8333333333333334	273096	142613	卷四十一欽定四庫全書皇王	卷四十一考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	273098	176663	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	273098	295018	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	12	0.8333333333333334	280745	148022	卷四十二欽定四庫全書皇王	卷四十二考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	280747	203885	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	280747	297186	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	12	0.8333333333333334	288756	148617	卷四十三欽定四庫全書皇王	卷四十三考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	288758	206617	十三欽定四庫全書皇王	十三欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	1.0	296374	149515	卷四十四欽定四庫全書	卷四十四欽定四庫全書
KR2a0033 遼史-元-托克托	12	0.8333333333333334	305780	153821	卷四十五欽定四庫全書皇王	卷四十五考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	305782	246089	十五欽定四庫全書皇王	十五欽定四庫全書遼史
KR2a0033 遼史-元-托克托	12	0.8333333333333334	313208	158694	卷四十六欽定四庫全書皇王	卷四十六考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	313210	248504	十六欽定四庫全書皇王	十六欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	316976	51478	五月甲子日有食之既八	五月甲子日有食之己巳
KR2a0033 遼史-元-托克托	10	0.8	318171	52960	秋七月甲子日有食之既	秋七月甲午朔日有食之
KR2a0033 遼史-元-托克托	11	0.8181818181818182	320865	28564	夏四月丙辰日有食之己巳	夏四月丙戌朔日有食之己
KR2a0033 遼史-元-托克托	12	0.8333333333333334	322187	162979	卷四十七欽定四庫全書皇王	卷四十七考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	330148	288360	男女居室人之大倫也婚	男女居室人之大倫與其
KR2a0033 遼史-元-托克托	12	0.8333333333333334	330413	167233	卷四十八欽定四庫全書皇王	卷四十八考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	330415	253644	十八欽定四庫全書皇王	十八欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	330474	30223	夏四月癸卯日有食之晉	夏四月癸巳朔日有食之
KR2a0033 遼史-元-托克托	10	0.8	338358	288360	男女居室人之大倫也男	男女居室人之大倫與其
KR2a0033 遼史-元-托克托	12	0.8333333333333334	338822	169552	卷四十九欽定四庫全書皇王	卷四十九考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.9	346076	171985	卷五十欽定四庫全書皇	卷五十欽定四庫全書遼
KR2a0033 遼史-元-托克托	10	0.9	347743	28564	夏四月丙寅朔日有食之	夏四月丙戌朔日有食之
KR2a0033 遼史-元-托克托	10	1.0	352512	176661	卷五十一欽定四庫全書	卷五十一欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	352514	295018	十一欽定四庫全書皇王	十一欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	356788	295189	豈一朝一夕之故哉故邢	豈一朝一夕之故哉列于
KR2a0033 遼史-元-托克托	12	0.8333333333333334	360267	180520	卷五十二欽定四庫全書皇王	卷五十二考證欽定四庫全書
KR2a0033 遼史-元-托克托	10	0.8	360269	203885	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	360269	297186	十二欽定四庫全書皇王	十二欽定四庫全書遼史
KR2a0033 遼史-元-托克托	10	0.8	360630	295189	豈一朝一夕之故哉其所	豈一朝一夕之故哉列于
KR2a0033 遼史-元-托克托	10	0.8	363657	295189	豈一朝一夕之故哉善惡	豈一朝一夕之故哉列于
KR2a0033 遼史-元-托克托	10	0.8	365656	71128	二十年春王正月辛亥仲	二十年春正月辛亥朔宋
